2026-05-29 21:02:36,915 | analisis_pipeline | INFO | [2222_audio1] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 04:24:11,493 | analisis_pipeline | INFO | [2366_audio05] STT: "Ya ahli, uridu buk flight ilajadah al-usbu al-qadim, hal bis"
2026-05-30 04:24:34,130 | analisis_pipeline | INFO | [2366_audio05] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Capabilities"
2026-05-30 04:25:38,351 | analisis_pipeline | INFO | [2366_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2366_audio05.wav
2026-05-30 04:26:01,472 | analisis_pipeline | INFO | [2366_audio06] STT: "uridu arrange transport mencet dah ila madinahkwadan"
2026-05-30 04:26:21,139 | analisis_pipeline | INFO | [2366_audio06] LLM: "You can easily book the Haramain High-Speed Railway through "
2026-05-30 04:26:46,954 | analisis_pipeline | INFO | [2366_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2366_audio06.wav
2026-05-30 04:27:10,954 | analisis_pipeline | INFO | [2366_audio07] STT: "Book flight ke Judah, lalu lanjut ke Madinah. Skejul terbaik"
2026-05-30 04:27:36,678 | analisis_pipeline | INFO | [2366_audio07] LLM: "Sebaiknya pilih jadwal tiba di Jeddah pada pagi hari atau ma"
2026-05-30 04:27:39,957 | analisis_pipeline | INFO | [2366_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2366_audio07.wav
2026-05-30 04:28:03,019 | analisis_pipeline | INFO | [2366_audio11] STT: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-30 04:28:12,552 | analisis_pipeline | INFO | [2366_audio11] LLM: "Puasa Ramadan itu wajib karena merupakan salah satu dari Ruk"
2026-05-30 04:28:15,713 | analisis_pipeline | INFO | [2366_audio11] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2366_audio11.wav
2026-05-30 04:28:38,856 | analisis_pipeline | INFO | [2366_audio13] STT: "jelaskan step by step cara booking flight gadget dah secara "
2026-05-30 04:28:56,891 | analisis_pipeline | INFO | [2366_audio13] LLM: "Open a travel app or website, enter your destination and tra"
2026-05-30 04:29:21,406 | analisis_pipeline | INFO | [2366_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2366_audio13.wav
2026-05-30 04:29:45,038 | analisis_pipeline | INFO | [2366_audio15] STT: "tolong bawa checklist persiapan umrah termasuk barang wajib "
2026-05-30 04:29:57,104 | analisis_pipeline | INFO | [2366_audio15] LLM: "Pastikan kamu membawa dokumen penting seperti paspor, visa, "
2026-05-30 04:30:01,393 | analisis_pipeline | INFO | [2366_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2366_audio15.wav
2026-05-30 04:30:24,880 | analisis_pipeline | INFO | [2367_audio1] STT: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu sched"
2026-05-30 04:30:43,286 | analisis_pipeline | INFO | [2367_audio1] LLM: "Tentu, saya bisa bantu carikan jadwalnya. Tolong infokan tan"
2026-05-30 04:30:45,349 | analisis_pipeline | INFO | [2367_audio1] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio1.wav
2026-05-30 04:31:08,721 | analisis_pipeline | INFO | [2367_audio2] STT: "Aku butuh travel omroah simpel tapi include Madinah Visit."
2026-05-30 04:31:25,885 | analisis_pipeline | INFO | [2367_audio2] LLM: "You should look for "Umrah Plus Madinah" packages to ensure "
2026-05-30 04:31:51,953 | analisis_pipeline | INFO | [2367_audio2] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio2.wav
2026-05-30 04:32:15,219 | analisis_pipeline | INFO | [2367_audio3] STT: ""Can you help aku arrange transport dari Jeddah ke Bandina t"
2026-05-30 04:32:31,524 | analisis_pipeline | INFO | [2367_audio3] LLM: "I recommend booking the Haramain High Speed Railway online f"
2026-05-30 04:32:55,046 | analisis_pipeline | INFO | [2367_audio3] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio3.wav
2026-05-30 04:33:18,022 | analisis_pipeline | INFO | [2367_audio4] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:33:39,929 | analisis_pipeline | INFO | [2367_audio4] LLM: "First, visit the official Nusuk or Saudi eVisa portal to upl"
2026-05-30 04:34:15,234 | analisis_pipeline | INFO | [2367_audio4] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio4.wav
2026-05-30 04:34:41,318 | analisis_pipeline | INFO | [2367_audio5] STT: "Ya, Akhi, kuri du bu flight ila jeddah al-usbu an al-qadim. "
2026-05-30 04:35:09,000 | analisis_pipeline | INFO | [2367_audio5] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Capabilities"
2026-05-30 04:36:25,032 | analisis_pipeline | INFO | [2367_audio5] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio5.wav
2026-05-30 04:36:48,484 | analisis_pipeline | INFO | [2367_audio6] STT: "Uridu Range Transport, Minjitda ilamadhinah kodan."
2026-05-30 04:37:06,165 | analisis_pipeline | INFO | [2367_audio6] LLM: "You can book a private car through your hotel or use the Har"
2026-05-30 04:37:27,470 | analisis_pipeline | INFO | [2367_audio6] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio6.wav
2026-05-30 04:37:51,292 | analisis_pipeline | INFO | [2367_audio7] STT: "Book flight ke Jeddah, lalu lanjut ke Madinah. Schedule terb"
2026-05-30 04:38:13,238 | analisis_pipeline | INFO | [2367_audio7] LLM: "Sebaiknya kamu terbang langsung ke Madinah dulu agar bisa le"
2026-05-30 04:38:16,404 | analisis_pipeline | INFO | [2367_audio7] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio7.wav
2026-05-30 04:38:39,653 | analisis_pipeline | INFO | [2367_audio10] STT: "Apa perbedaan umrah dan hajj secara detail dalam Islam?"
2026-05-30 04:38:57,373 | analisis_pipeline | INFO | [2367_audio10] LLM: "Haji wajib dilaksanakan pada waktu tertentu di bulan Dzulhij"
2026-05-30 04:39:01,429 | analisis_pipeline | INFO | [2367_audio10] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio10.wav
2026-05-30 04:39:24,810 | analisis_pipeline | INFO | [2367_audio13] STT: "Jelaskan step by step cara booking flight ke Jeddah secara o"
2026-05-30 04:39:41,508 | analisis_pipeline | INFO | [2367_audio13] LLM: "Buka website maskapai atau aplikasi travel seperti Traveloka"
2026-05-30 04:39:45,740 | analisis_pipeline | INFO | [2367_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio13.wav
2026-05-30 04:40:08,904 | analisis_pipeline | INFO | [2367_audio18] STT: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhan"
2026-05-30 04:40:22,264 | analisis_pipeline | INFO | [2367_audio18] LLM: "Start by making a simple checklist for your essentials and d"
2026-05-30 04:40:50,670 | analisis_pipeline | INFO | [2367_audio18] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2367_audio18.wav
2026-05-30 04:41:14,177 | analisis_pipeline | INFO | [2369_audio1] STT: "Kami ingin buka pesawat ke Jeddah minggu depan. Bisa membant"
2026-05-30 04:41:27,391 | analisis_pipeline | INFO | [2369_audio1] LLM: "Tentu, saya bisa bantu carikan jadwal penerbangannya. Mohon "
2026-05-30 04:41:30,142 | analisis_pipeline | INFO | [2369_audio1] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio1.wav
2026-05-30 04:41:53,293 | analisis_pipeline | INFO | [2369_audio2] STT: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 04:42:07,737 | analisis_pipeline | INFO | [2369_audio2] LLM: "I suggest choosing a standard Umrah package, as most of them"
2026-05-30 04:42:35,100 | analisis_pipeline | INFO | [2369_audio2] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio2.wav
2026-05-30 04:42:58,741 | analisis_pipeline | INFO | [2369_audio3] STT: "Bolehkah anda membantu saya menyiapkan transport dari Jeddah"
2026-05-30 04:43:07,130 | analisis_pipeline | INFO | [2369_audio3] LLM: "Tentu, saya bisa membantu Anda memesan taksi pribadi atau ti"
2026-05-30 04:43:09,694 | analisis_pipeline | INFO | [2369_audio3] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio3.wav
2026-05-30 04:43:32,793 | analisis_pipeline | INFO | [2369_audio4] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:43:43,892 | analisis_pipeline | INFO | [2369_audio4] LLM: "First, choose your visa type and visit the official Nusuk or"
2026-05-30 04:44:16,750 | analisis_pipeline | INFO | [2369_audio4] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio4.wav
2026-05-30 04:44:42,783 | analisis_pipeline | INFO | [2369_audio5] STT: "Ya akhih, uridu book flight ila jeddah al-usbu al-qadim. Hal"
2026-05-30 04:45:05,254 | analisis_pipeline | INFO | [2369_audio5] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-30 04:46:18,341 | analisis_pipeline | INFO | [2369_audio5] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio5.wav
2026-05-30 04:46:41,538 | analisis_pipeline | INFO | [2369_audio6] STT: "Uri du erens transport menjendah ilama dinah wadan."
2026-05-30 04:47:08,818 | analisis_pipeline | INFO | [2369_audio6] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Capability: "
2026-05-30 04:48:08,177 | analisis_pipeline | INFO | [2369_audio6] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio6.wav
2026-05-30 04:48:31,938 | analisis_pipeline | INFO | [2369_audio7] STT: "Book flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbai"
2026-05-30 04:48:49,868 | analisis_pipeline | INFO | [2369_audio7] LLM: "Sebaiknya Anda mendarat di Jeddah dan langsung menuju Madina"
2026-05-30 04:48:53,174 | analisis_pipeline | INFO | [2369_audio7] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio7.wav
2026-05-30 04:49:16,817 | analisis_pipeline | INFO | [2369_audio8] STT: ""Buridu" schedule trip "Min Jeddah" ilamakah "Bukrosabah""
2026-05-30 04:49:38,816 | analisis_pipeline | INFO | [2369_audio8] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-30 04:50:29,780 | analisis_pipeline | INFO | [2369_audio8] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio8.wav
2026-05-30 04:50:52,879 | analisis_pipeline | INFO | [2369_audio9] STT: "Bagaimana proses via Saudi untuk umrah dari Indonesia sekara"
2026-05-30 04:51:10,875 | analisis_pipeline | INFO | [2369_audio9] LLM: "Kamu bisa mengajukan visa turis atau visa kunjungan pribadi "
2026-05-30 04:51:14,627 | analisis_pipeline | INFO | [2369_audio9] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio9.wav
2026-05-30 04:51:37,890 | analisis_pipeline | INFO | [2369_audio10] STT: "Jelaskan step by step cara booking flight ke Jedah secara on"
2026-05-30 04:51:51,631 | analisis_pipeline | INFO | [2369_audio10] LLM: "Buka aplikasi travel atau website maskapai pilihanmu, lalu m"
2026-05-30 04:51:55,824 | analisis_pipeline | INFO | [2369_audio10] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2369_audio10.wav
2026-05-30 04:52:19,257 | analisis_pipeline | INFO | [2371_audio01] STT: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedu"
2026-05-30 04:52:34,638 | analisis_pipeline | INFO | [2371_audio01] LLM: "Tentu, saya bisa bantu carikan jadwal penerbangan ke Jeddah "
2026-05-30 04:52:37,250 | analisis_pipeline | INFO | [2371_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio01.wav
2026-05-30 04:53:00,337 | analisis_pipeline | INFO | [2371_audio02] STT: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 04:53:17,443 | analisis_pipeline | INFO | [2371_audio02] LLM: "You should look for a standard Umrah package that explicitly"
2026-05-30 04:53:41,688 | analisis_pipeline | INFO | [2371_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio02.wav
2026-05-30 04:54:04,649 | analisis_pipeline | INFO | [2371_audio03] STT: "Can you help aku arrange transport dari Jedah ke Madinah tom"
2026-05-30 04:54:20,525 | analisis_pipeline | INFO | [2371_audio03] LLM: "I recommend booking the Haramain High-Speed Railway online f"
2026-05-30 04:54:42,598 | analisis_pipeline | INFO | [2371_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio03.wav
2026-05-30 04:55:05,582 | analisis_pipeline | INFO | [2371_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:55:20,228 | analisis_pipeline | INFO | [2371_audio04] LLM: "You can apply through the official Nusuk platform or via an "
2026-05-30 04:55:48,038 | analisis_pipeline | INFO | [2371_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio04.wav
2026-05-30 04:56:13,752 | analisis_pipeline | INFO | [2371_audio05] STT: "Ya Aki, uridu book flight ila Jedah Al-Usbu Al-Qadim. Hal bi"
2026-05-30 04:56:40,762 | analisis_pipeline | INFO | [2371_audio05] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Language Pro"
2026-05-30 04:57:53,726 | analisis_pipeline | INFO | [2371_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio05.wav
2026-05-30 04:58:17,038 | analisis_pipeline | INFO | [2371_audio06] STT: "Uridu Range Transport Menjedah Ila Madinah, Gadan"
2026-05-30 04:58:39,188 | analisis_pipeline | INFO | [2371_audio06] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-30 04:59:39,794 | analisis_pipeline | INFO | [2371_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio06.wav
2026-05-30 05:00:03,523 | analisis_pipeline | INFO | [2371_audio07] STT: "Book flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbai"
2026-05-30 05:00:30,867 | analisis_pipeline | INFO | [2371_audio07] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Capabilities"
2026-05-30 05:00:36,685 | analisis_pipeline | INFO | [2371_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio07.wav
2026-05-30 05:00:59,785 | analisis_pipeline | INFO | [2371_audio12] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 05:01:11,869 | analisis_pipeline | INFO | [2371_audio12] LLM: "Kamu bisa mengurus visa melalui agen travel resmi (PPIU) ata"
2026-05-30 05:01:14,498 | analisis_pipeline | INFO | [2371_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio12.wav
2026-05-30 05:01:37,766 | analisis_pipeline | INFO | [2371_audio13] STT: "Jelaskan step by step cara booking flight ke Jedah secara on"
2026-05-30 05:01:47,607 | analisis_pipeline | INFO | [2371_audio13] LLM: "Buka website maskapai atau aplikasi travel seperti Traveloka"
2026-05-30 05:01:51,800 | analisis_pipeline | INFO | [2371_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio13.wav
2026-05-30 05:02:15,340 | analisis_pipeline | INFO | [2371_audio17] STT: "Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula"
2026-05-30 05:02:30,101 | analisis_pipeline | INFO | [2371_audio17] LLM: "Belajar bahasa Arab tidak sesulit itu jika kamu fokus pada k"
2026-05-30 05:02:33,312 | analisis_pipeline | INFO | [2371_audio17] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2371_audio17.wav
2026-05-30 05:02:56,482 | analisis_pipeline | INFO | [2372_audio01] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 05:03:05,121 | analisis_pipeline | INFO | [2372_audio01] LLM: "Tentu, boleh banget! Tolong infokan tanggal keberangkatan da"
2026-05-30 05:03:07,234 | analisis_pipeline | INFO | [2372_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2372_audio01.wav
2026-05-30 05:03:30,139 | analisis_pipeline | INFO | [2372_audio02] STT: "Aku butuh travel umrah simpel tapi include Madina Visit."
2026-05-30 05:03:49,977 | analisis_pipeline | INFO | [2372_audio02] LLM: "You should look for a "Regular Umrah" package, as most stand"
2026-05-30 05:04:19,555 | analisis_pipeline | INFO | [2372_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2372_audio02.wav
2026-05-30 05:04:42,643 | analisis_pipeline | INFO | [2372_audio03] STT: "Can you help aku arrange transport dari Jedah ke Madinah tom"
2026-05-30 05:05:00,838 | analisis_pipeline | INFO | [2372_audio03] LLM: "I recommend booking the Haramain High-Speed Railway via thei"
2026-05-30 05:05:28,928 | analisis_pipeline | INFO | [2372_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2372_audio03.wav
2026-05-30 05:05:51,877 | analisis_pipeline | INFO | [2372_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 05:06:10,574 | analisis_pipeline | INFO | [2372_audio04] LLM: "Register through the official Nusuk app or a certified trave"
2026-05-30 05:06:34,928 | analisis_pipeline | INFO | [2372_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2372_audio04.wav
2026-05-30 05:07:00,379 | analisis_pipeline | INFO | [2372_audio05] STT: "Ya hihi, urido book fly ila jadah al-usbu al-qadim, hal bisa"
2026-05-30 05:07:25,578 | analisis_pipeline | INFO | [2372_audio05] LLM: "Na'am, tentu bisa! Saya akan bantu carikan direct flight ter"
2026-05-30 05:07:51,893 | analisis_pipeline | INFO | [2372_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2372_audio05.wav
2026-05-30 05:08:15,538 | analisis_pipeline | INFO | [2372_audio06] STT: "URIDU ARANGE TRANSPORT MINJEDAH ILA MADINAH KODEN"
2026-05-30 05:08:32,605 | analisis_pipeline | INFO | [2372_audio06] LLM: "يمكنك حجز قطار الحرمين السريع عبر موقعهم الإلكتروني لرحلة مر"
2026-05-30 05:09:03,667 | analisis_pipeline | INFO | [2372_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2372_audio06.wav
