2026-05-28 15:59:28,744 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?"
2026-05-30 04:09:07,760 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 04:10:10,521 | text_processor | INFO | Input: "Aku mau book fly ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 04:10:10,522 | text_processor | INFO | Manifest disimpan: 2364_audio01.json
2026-05-30 04:10:10,522 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 04:10:48,018 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include madinah fisik."
2026-05-30 04:10:48,019 | text_processor | INFO | Manifest disimpan: 2364_audio02.json
2026-05-30 04:10:48,019 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 04:12:02,829 | text_processor | INFO | Input: "Bolehkah Anda membantu saya menyiapkan transport dari Jeddah ke Madinah esok?"
2026-05-30 04:12:02,830 | text_processor | INFO | Manifest disimpan: 2364_audio03.json
2026-05-30 04:12:02,830 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 04:12:41,230 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:12:41,230 | text_processor | INFO | Manifest disimpan: 2364_audio04.json
2026-05-30 04:12:41,230 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 04:13:48,831 | text_processor | INFO | Input: "Ya Akhi, uridu book flight ila Jeddah Al-Usbu Al-Qadim. Hal bisa bantu Ajidah Af"
2026-05-30 04:13:48,831 | text_processor | INFO | Manifest disimpan: 2364_audio05.json
2026-05-30 04:13:48,831 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 04:15:46,520 | text_processor | INFO | Input: "Uridu Arrange Transport Min Jeddah Ila Madinahwadan"
2026-05-30 04:15:46,521 | text_processor | INFO | Manifest disimpan: 2364_audio06.json
2026-05-30 04:15:46,521 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 04:16:37,916 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 04:16:37,916 | text_processor | INFO | Manifest disimpan: 2364_audio12.json
2026-05-30 04:16:37,916 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 04:17:13,765 | text_processor | INFO | Input: "Jelaskan step by step cara booking fly ke Jeddah secara online."
2026-05-30 04:17:13,765 | text_processor | INFO | Manifest disimpan: 2364_audio13.json
2026-05-30 04:17:13,765 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 04:18:00,123 | text_processor | INFO | Input: "How to prepare Dokumen Umrah dari Indonesia dengan benar?"
2026-05-30 04:18:00,123 | text_processor | INFO | Manifest disimpan: 2364_audio14.json
2026-05-30 04:18:00,123 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 04:19:20,875 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?"
2026-05-30 04:19:20,876 | text_processor | INFO | Manifest disimpan: 2364_audio17.json
2026-05-30 04:19:20,876 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 04:20:00,222 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 04:20:00,223 | text_processor | INFO | Manifest disimpan: 2366_audio01.json
2026-05-30 04:20:00,223 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 04:20:41,030 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include madinah visit."
2026-05-30 04:20:41,030 | text_processor | INFO | Manifest disimpan: 2366_audio02.json
2026-05-30 04:20:41,030 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 04:21:48,067 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 04:21:48,068 | text_processor | INFO | Manifest disimpan: 2366_audio03.json
2026-05-30 04:21:48,068 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 04:22:56,016 | text_processor | INFO | Input: ""Explain step by step cara apply bisa Saudi dengan benar""
2026-05-30 04:22:56,016 | text_processor | INFO | Manifest disimpan: 2366_audio04.json
2026-05-30 04:22:56,016 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 04:24:11,493 | text_processor | INFO | Input: "Ya ahli, uridu buk flight ilajadah al-usbu al-qadim, hal bisa bantu ajidah afda "
2026-05-30 04:24:11,493 | text_processor | INFO | Manifest disimpan: 2366_audio05.json
2026-05-30 04:24:11,493 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 04:26:01,472 | text_processor | INFO | Input: "uridu arrange transport mencet dah ila madinahkwadan"
2026-05-30 04:26:01,472 | text_processor | INFO | Manifest disimpan: 2366_audio06.json
2026-05-30 04:26:01,472 | text_processor | INFO | dominant=EN detected=['AR', 'EN'] segments=3
2026-05-30 04:27:10,954 | text_processor | INFO | Input: "Book flight ke Judah, lalu lanjut ke Madinah. Skejul terbaik kapan?"
2026-05-30 04:27:10,954 | text_processor | INFO | Manifest disimpan: 2366_audio07.json
2026-05-30 04:27:10,954 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 04:28:03,019 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-30 04:28:03,020 | text_processor | INFO | Manifest disimpan: 2366_audio11.json
2026-05-30 04:28:03,020 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 04:28:38,856 | text_processor | INFO | Input: "jelaskan step by step cara booking flight gadget dah secara online"
2026-05-30 04:28:38,857 | text_processor | INFO | Manifest disimpan: 2366_audio13.json
2026-05-30 04:28:38,857 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=6
2026-05-30 04:29:45,038 | text_processor | INFO | Input: "tolong bawa checklist persiapan umrah termasuk barang wajib di bawah"
2026-05-30 04:29:45,038 | text_processor | INFO | Manifest disimpan: 2366_audio15.json
2026-05-30 04:29:45,038 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 04:30:24,880 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 04:30:24,880 | text_processor | INFO | Manifest disimpan: 2367_audio1.json
2026-05-30 04:30:24,880 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 04:31:08,721 | text_processor | INFO | Input: "Aku butuh travel omroah simpel tapi include Madinah Visit."
2026-05-30 04:31:08,722 | text_processor | INFO | Manifest disimpan: 2367_audio2.json
2026-05-30 04:31:08,722 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 04:32:15,219 | text_processor | INFO | Input: ""Can you help aku arrange transport dari Jeddah ke Bandina tomorrow?""
2026-05-30 04:32:15,219 | text_processor | INFO | Manifest disimpan: 2367_audio3.json
2026-05-30 04:32:15,220 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 04:33:18,022 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:33:18,022 | text_processor | INFO | Manifest disimpan: 2367_audio4.json
2026-05-30 04:33:18,023 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 04:34:41,318 | text_processor | INFO | Input: "Ya, Akhi, kuri du bu flight ila jeddah al-usbu an al-qadim. Hal bisa bantu ajida"
2026-05-30 04:34:41,318 | text_processor | INFO | Manifest disimpan: 2367_audio5.json
2026-05-30 04:34:41,318 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 04:36:48,484 | text_processor | INFO | Input: "Uridu Range Transport, Minjitda ilamadhinah kodan."
2026-05-30 04:36:48,484 | text_processor | INFO | Manifest disimpan: 2367_audio6.json
2026-05-30 04:36:48,484 | text_processor | INFO | dominant=EN detected=['AR', 'EN'] segments=2
2026-05-30 04:37:51,292 | text_processor | INFO | Input: "Book flight ke Jeddah, lalu lanjut ke Madinah. Schedule terbaik kapan?"
2026-05-30 04:37:51,293 | text_processor | INFO | Manifest disimpan: 2367_audio7.json
2026-05-30 04:37:51,293 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=4
2026-05-30 04:38:39,653 | text_processor | INFO | Input: "Apa perbedaan umrah dan hajj secara detail dalam Islam?"
2026-05-30 04:38:39,654 | text_processor | INFO | Manifest disimpan: 2367_audio10.json
2026-05-30 04:38:39,654 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 04:39:24,810 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-30 04:39:24,810 | text_processor | INFO | Manifest disimpan: 2367_audio13.json
2026-05-30 04:39:24,810 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 04:40:08,904 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhana?"
2026-05-30 04:40:08,904 | text_processor | INFO | Manifest disimpan: 2367_audio18.json
2026-05-30 04:40:08,904 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=3
2026-05-30 04:41:14,178 | text_processor | INFO | Input: "Kami ingin buka pesawat ke Jeddah minggu depan. Bisa membantu schedule."
2026-05-30 04:41:14,178 | text_processor | INFO | Manifest disimpan: 2369_audio1.json
2026-05-30 04:41:14,178 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=2
2026-05-30 04:41:53,293 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 04:41:53,293 | text_processor | INFO | Manifest disimpan: 2369_audio2.json
2026-05-30 04:41:53,293 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 04:42:58,741 | text_processor | INFO | Input: "Bolehkah anda membantu saya menyiapkan transport dari Jeddah ke Madinah esok?"
2026-05-30 04:42:58,742 | text_processor | INFO | Manifest disimpan: 2369_audio3.json
2026-05-30 04:42:58,742 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 04:43:32,793 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:43:32,794 | text_processor | INFO | Manifest disimpan: 2369_audio4.json
2026-05-30 04:43:32,794 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 04:44:42,783 | text_processor | INFO | Input: "Ya akhih, uridu book flight ila jeddah al-usbu al-qadim. Hal bisa bantu ajidah a"
2026-05-30 04:44:42,784 | text_processor | INFO | Manifest disimpan: 2369_audio5.json
2026-05-30 04:44:42,784 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=4
2026-05-30 04:46:41,538 | text_processor | INFO | Input: "Uri du erens transport menjendah ilama dinah wadan."
2026-05-30 04:46:41,539 | text_processor | INFO | Manifest disimpan: 2369_audio6.json
2026-05-30 04:46:41,539 | text_processor | INFO | dominant=EN detected=['EN'] segments=1
2026-05-30 04:48:31,938 | text_processor | INFO | Input: "Book flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbaik kapan?"
2026-05-30 04:48:31,938 | text_processor | INFO | Manifest disimpan: 2369_audio7.json
2026-05-30 04:48:31,938 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 04:49:16,817 | text_processor | INFO | Input: ""Buridu" schedule trip "Min Jeddah" ilamakah "Bukrosabah""
2026-05-30 04:49:16,817 | text_processor | INFO | Manifest disimpan: 2369_audio8.json
2026-05-30 04:49:16,817 | text_processor | INFO | dominant=AR detected=['EN', 'AR'] segments=2
2026-05-30 04:50:52,879 | text_processor | INFO | Input: "Bagaimana proses via Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 04:50:52,879 | text_processor | INFO | Manifest disimpan: 2369_audio9.json
2026-05-30 04:50:52,879 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 04:51:37,890 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jedah secara online."
2026-05-30 04:51:37,891 | text_processor | INFO | Manifest disimpan: 2369_audio10.json
2026-05-30 04:51:37,891 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 04:52:19,257 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-30 04:52:19,258 | text_processor | INFO | Manifest disimpan: 2371_audio01.json
2026-05-30 04:52:19,258 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 04:53:00,337 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 04:53:00,338 | text_processor | INFO | Manifest disimpan: 2371_audio02.json
2026-05-30 04:53:00,338 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 04:54:04,649 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jedah ke Madinah tomorrow?"
2026-05-30 04:54:04,650 | text_processor | INFO | Manifest disimpan: 2371_audio03.json
2026-05-30 04:54:04,650 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 04:55:05,582 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 04:55:05,583 | text_processor | INFO | Manifest disimpan: 2371_audio04.json
2026-05-30 04:55:05,583 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 04:56:13,752 | text_processor | INFO | Input: "Ya Aki, uridu book flight ila Jedah Al-Usbu Al-Qadim. Hal bisa bantu ajida afdal"
2026-05-30 04:56:13,752 | text_processor | INFO | Manifest disimpan: 2371_audio05.json
2026-05-30 04:56:13,752 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 04:58:17,038 | text_processor | INFO | Input: "Uridu Range Transport Menjedah Ila Madinah, Gadan"
2026-05-30 04:58:17,038 | text_processor | INFO | Manifest disimpan: 2371_audio06.json
2026-05-30 04:58:17,038 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 05:00:03,523 | text_processor | INFO | Input: "Book flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbaik kapan?"
2026-05-30 05:00:03,524 | text_processor | INFO | Manifest disimpan: 2371_audio07.json
2026-05-30 05:00:03,524 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 05:00:59,785 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 05:00:59,786 | text_processor | INFO | Manifest disimpan: 2371_audio12.json
2026-05-30 05:00:59,786 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 05:01:37,766 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jedah secara online."
2026-05-30 05:01:37,767 | text_processor | INFO | Manifest disimpan: 2371_audio13.json
2026-05-30 05:01:37,767 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 05:02:15,340 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula."
2026-05-30 05:02:15,341 | text_processor | INFO | Manifest disimpan: 2371_audio17.json
2026-05-30 05:02:15,341 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 05:02:56,482 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule."
2026-05-30 05:02:56,482 | text_processor | INFO | Manifest disimpan: 2372_audio01.json
2026-05-30 05:02:56,482 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 05:03:30,139 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madina Visit."
2026-05-30 05:03:30,140 | text_processor | INFO | Manifest disimpan: 2372_audio02.json
2026-05-30 05:03:30,140 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 05:04:42,643 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jedah ke Madinah tomorrow?"
2026-05-30 05:04:42,644 | text_processor | INFO | Manifest disimpan: 2372_audio03.json
2026-05-30 05:04:42,644 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 05:05:51,877 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 05:05:51,877 | text_processor | INFO | Manifest disimpan: 2372_audio04.json
2026-05-30 05:05:51,877 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 05:07:00,379 | text_processor | INFO | Input: "Ya hihi, urido book fly ila jadah al-usbu al-qadim, hal bisa bantu ajidah afdal "
2026-05-30 05:07:00,379 | text_processor | INFO | Manifest disimpan: 2372_audio05.json
2026-05-30 05:07:00,379 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 05:08:15,538 | text_processor | INFO | Input: "URIDU ARANGE TRANSPORT MINJEDAH ILA MADINAH KODEN"
2026-05-30 05:08:15,539 | text_processor | INFO | Manifest disimpan: 2372_audio06.json
2026-05-30 05:08:15,539 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 05:09:26,661 | text_processor | INFO | Input: "Apa perbedaan umrah dan haji secara detail dalam Islam?"
2026-05-30 05:09:26,662 | text_processor | INFO | Manifest disimpan: 2372_audio10.json
2026-05-30 05:09:26,662 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
